                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231121"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     695                                     1538                  1.0105995067276100E+007                  1.9197788931139372E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  6.3794210654498515E-002                  5.1435389353887895E-001                  3.3713556551290641E-001                  5.7626750494903067E-001                  5.6762933360089507E-001                  5.1435389353887895E-001                  3.3713556551290641E-001                  5.7626750494903067E-001                  5.6762933360089507E-001                  5.2027539319213378E+000                  2.3473912232585317E+000                  2.9835300358120191E+000                  5.2059694908426524E+000                  6.8982971377002156E-002                  5.2027507402736415E+000                  2.3473912232585317E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4608951225757233E+032                  1.7323918884277224E+033                  1.1220666983251597E+034                  1.1546848558481237E+034                  1.5237978948508361E+034                  1.6516995131854470E+034                  6.6761434535556612E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8412886223967471E+000                  5.2472831122992583E+000                  2.4637174722206314E+000                  8.1166267852585128E-001                  0.0000000000000000E+000                  1.8761476362682593E+001                  2.6953374237021666E+000                  8.1705639187999530E+000                  1.3398795260250651E+000                  5.0000000000000000E-001                  4.0594999817440609E+000                  0.0000000000000000E+000                  9.8044026254989514E-001                  3.8197067678840145E-004                  4.4499728925588594E-004                  3.4468833607861340E-003                  9.3805276451495410E-003                  6.4850734055814190E+000                  1.3119786634430483E+001                                        8                                        5 
                                     700                                     1510                  1.0106369936104881E+007                  1.8127516399542010E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  2.3036399429989349E-001                  5.1435389353887695E-001                  3.3706031469076231E-001                  1.0601185001751834E-002                  7.8130630243311572E-008                  5.1435389353887695E-001                  3.3706031469076231E-001                  1.0601185001751834E-002                  7.8130630243311572E-008                  5.1986882870822413E+000                  2.7052053040098478E+000                  3.3774618118281539E+000                  5.2065653177520499E+000                  3.6241918489098177E-002                  5.1986852993653896E+000                  2.7052053040098478E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0334590709059205E+033                  2.0534558704504882E+033                  1.1314008682371669E+034                  1.1608053460139306E+034                  1.5113288272282297E+034                  1.6332575826781584E+034                  6.6807948634717915E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7926496498330460E+000                  5.2451832277785195E+000                  2.5599454750876651E+000                  6.1920667279178399E-001                  0.0000000000000000E+000                  1.8803593728515157E+001                  2.7263813336047060E+000                  8.1813460175466890E+000                  1.3398947668768733E+000                  5.0000000000000011E-001                  4.0596398866207704E+000                  0.0000000000000000E+000                  9.8040065648456709E-001                  3.9891358349259829E-004                  4.4500192140202449E-004                  3.4468833607861167E-003                  9.3805276451495428E-003                  6.4844740690559926E+000                  1.3120354377794575E+001                                        8                                        7 
                                     705                                     1495                  1.0106647151785957E+007                  1.7051908978164918E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.9880836296257188E-001                  5.1435389353887562E-001                  3.3690245382969952E-001                  1.9344628803989516E-002                  7.8130628577977035E-008                  5.1435389353887562E-001                  3.3690245382969952E-001                  1.9344628803989516E-002                  7.8130628577977035E-008                  5.1944171518257143E+000                  2.9554991961214516E+000                  3.6532529451464857E+000                  5.2091610222593037E+000                  1.3820331096622169E-002                  5.1944142864015221E+000                  2.9554991961214516E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2526870467125748E+033                  2.2838416444488239E+033                  1.1386513788075546E+034                  1.1660971587055351E+034                  1.5036945206372635E+034                  1.6207702297920494E+034                  6.6866395793676805E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7549913309851708E+000                  5.2426714900706894E+000                  2.6340062439295004E+000                  4.7108513510811295E-001                  0.0000000000000000E+000                  1.8832860717077534E+001                  2.7475905290673097E+000                  8.1890148794984441E+000                  1.3399133997254533E+000                  5.0000000000000000E-001                  4.0598109374380567E+000                  0.0000000000000000E+000                  9.8035256418057382E-001                  4.1864553789821077E-004                  4.4500691865422329E-004                  3.4468833607861162E-003                  9.3805276451495428E-003                  6.4840352489852107E+000                  1.3120745431660961E+001                                        8                                        7 
                                     710                                     1512                  1.0106817722991584E+007                  1.4433648512859731E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  5.3735013694629563E-001                  5.1170763017469456E-001                  3.3678358928361241E-001                  2.6416394690509937E-002                  7.8130627856332069E-008                  5.1170763017469456E-001                  3.3678358928361241E-001                  2.6416394690509937E-002                  7.8130627856332069E-008                  5.1911082159065440E+000                  3.1008420848956253E+000                  3.8138480471684688E+000                  5.2123281567087831E+000                 -7.1782137016852208E-005                  5.1911054194652184E+000                  3.1008420848956253E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3689531735674980E+033                  2.4245400986291807E+033                  1.1433968371715063E+034                  1.1701203888634673E+034                  1.4980317816158280E+034                  1.6122269997964454E+034                  6.6866395793676698E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7321716057885341E+000                  5.2405725983548184E+000                  2.6785962484648378E+000                  3.8190512603743887E-001                  0.0000000000000000E+000                  1.8849723092668853E+001                  2.7596180190731192E+000                  8.1935257817738982E+000                  1.3399238269775386E+000                  5.0000000000000000E-001                  4.0599066645356467E+000                  2.2570963940139222E-027                  9.8032589265503611E-001                  4.2896473833115982E-004                  4.4500899152822725E-004                  3.4468833607861158E-003                  9.3805276451495428E-003                  6.4837676119733860E+000                  1.3120966752510387E+001                                        9                                        8 
                                     715                                     1538                  1.0106943759750051E+007                  1.4590598398124912E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  6.3493794179771912E-001                  5.1170763017469501E-001                  3.3678009610861503E-001                  3.0596815911703379E-002                  7.8130628855532791E-008                  5.1170763017469501E-001                  3.3678009610861503E-001                  3.0596815911703379E-002                  7.8130628855532791E-008                  5.1887815592742008E+000                  3.2029567084430277E+000                  3.9262947901745169E+000                  5.2161197894352798E+000                 -1.2943852759723392E-002                  5.1887788299177116E+000                  3.2029567084430277E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4607921748789480E+033                  2.5210086131513482E+033                  1.1464661884591309E+034                  1.1723060835678733E+034                  1.4951408233360473E+034                  1.6073163688107669E+034                  6.6924842952636130E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7157309880363072E+000                  5.2386642015476665E+000                  2.7105232855657158E+000                  3.1805105183568255E-001                  0.0000000000000000E+000                  1.8861484606212173E+001                  2.7678997669567398E+000                  8.1967244847938918E+000                  1.3399366767744032E+000                  5.0000000000000000E-001                  4.0600246358982695E+000                  0.0000000000000000E+000                  9.8029294368156528E-001                  4.4192525862882042E-004                  4.4501196484699487E-004                  3.4468833607861145E-003                  9.3805276451495428E-003                  6.4835710641027715E+000                  1.3121117618754095E+001                                       10                                        6 
                                     720                                     1539                  1.0107137236452142E+007                  1.5905685370870786E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  7.8596299073907938E-001                  5.1170763017469545E-001                  3.3677731010512230E-001                  3.8771531934903347E-002                  7.8130629299622001E-008                  5.1170763017469545E-001                  3.3677731010512230E-001                  3.8771531934903347E-002                  7.8130629299622001E-008                  5.1842219130927960E+000                  3.3477013690693607E+000                  4.0851967370981326E+000                  5.2233114742567137E+000                 -3.2976978062359365E-002                  5.1842192792688788E+000                  3.3477013690693607E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6019640049509494E+033                  2.6571350868387491E+033                  1.1507327130571464E+034                  1.1750931724734460E+034                  1.4892724772515689E+034                  1.5981972821266958E+034                  6.6924842952636228E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6912785517183191E+000                  5.2351664675143423E+000                  2.7576792911850294E+000                  2.2373904059705529E-001                  0.0000000000000000E+000                  1.8877931706957284E+001                  2.7792513544027737E+000                  8.2013084158556353E+000                  1.3399627014290358E+000                  5.0000000000000000E-001                  4.0602635770135027E+000                  0.0000000000000000E+000                  9.8022630091642993E-001                  4.6791305984036035E-004                  4.4501808633625606E-004                  3.4468833607861141E-003                  9.3805276451495428E-003                  6.4832718253128627E+000                  1.3121320615373049E+001                                       10                                        8 
                                     725                                     1543                  1.0107337757415675E+007                  1.6642399343788994E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  9.6414222782101988E-001                  5.1170763017469567E-001                  3.3677524249556218E-001                  4.8181686904601506E-002                  7.8130629688200059E-008                  5.1170763017469567E-001                  3.3677524249556218E-001                  4.8181686904601506E-002                  7.8130629688200059E-008                  5.1781894045131711E+000                  3.4801397193548138E+000                  4.2305547482247210E+000                  5.2323645110467538E+000                 -5.3891318476411688E-002                  5.1781868594131124E+000                  3.4801397193548138E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7330487326763542E+033                  2.7972590656405584E+033                  1.1547346083911746E+034                  1.1784926894220623E+034                  1.4837183817298225E+034                  1.5902129988130226E+034                  6.6983290111595526E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6673072960841999E+000                  5.2306193914808894E+000                  2.8033482644365413E+000                  1.3240109409403142E-001                  0.0000000000000000E+000                  1.8892672727278001E+001                  2.7891265589518670E+000                  8.2055597670158775E+000                  1.3399913448655665E+000                  5.0000000000000000E-001                  4.0605265838298195E+000                  0.0000000000000000E+000                  9.8015325146682730E-001                  4.9562597814022764E-004                  4.4502434812678204E-004                  3.4468833607861128E-003                  9.3805276451495428E-003                  6.4829655655346672E+000                  1.3121487240170588E+001                                       10                                        7 
                                     730                                     1561                  1.0107600495012933E+007                  1.7124224733347038E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  1.2158650777550153E+000                  5.1170763017469767E-001                  3.3677270369933893E-001                  6.0635496269963063E-002                  7.8130631686601504E-008                  5.1170763017469767E-001                  3.3677270369933893E-001                  6.0635496269963063E-002                  7.8130631686601504E-008                  5.1683290679423699E+000                  3.6225759706820857E+000                  4.3858727566504854E+000                  5.2451454824158033E+000                 -8.1078990739839651E-002                  5.1683266223871396E+000                  3.6225759706820857E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8738501088691023E+033                  2.9187414646653511E+033                  1.1597174024931651E+034                  1.1832435117051797E+034                  1.4761602210242180E+034                  1.5785621332220833E+034                  6.6983290111595934E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6402372025301459E+000                  5.2237503416412405E+000                  2.8540539266248257E+000                  3.0989769717462784E-002                  0.0000000000000000E+000                  1.8907958149055318E+001                  2.7988611639847734E+000                  8.2102097544005304E+000                  1.3400379597304295E+000                  5.0000000000000000E-001                  4.0609546548558235E+000                  0.0000000000000000E+000                  9.8003451864030855E-001                  5.4029600577442489E-004                  4.4503499829462765E-004                  3.4468833607861128E-003                  9.3805276451495428E-003                  6.4825718607812002E+000                  1.3121623673488626E+001                                       10                                        6 
                                     735                                     1506                  1.0107918757573064E+007                  1.8609488452358605E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  1.5125088415873842E+000                  5.0970851436867870E-001                  3.3677071390337648E-001                  7.5304624804755804E-002                  7.8130631686601504E-008                  5.0970851436867870E-001                  3.3677071390337648E-001                  7.5304624804755804E-002                  7.8130631686601504E-008                  5.1545468982830371E+000                  3.7482621892504433E+000                  4.5208064658198852E+000                  5.2589149402821409E+000                 -1.1262793703367058E-001                  5.1545445507557464E+000                  3.7482621892504433E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0193761367359199E+033                  3.0512801243965647E+033                  1.1651935270933592E+034                  1.1878382999782279E+034                  1.4685976182050654E+034                  1.5657861865739427E+034                  6.7041737270555153E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6163872256747678E+000                  5.2141358750939659E+000                  2.8969466470619434E+000                 -5.4795671156772932E-002                  0.0000000000000000E+000                  1.8920546032406069E+001                  2.8061080522026649E+000                  8.2144056561639047E+000                  1.3401064916005969E+000                  5.0000000000000000E-001                  4.0615841027170481E+000                  0.0000000000000000E+000                  9.7986006566723360E-001                  6.0569284651735872E-004                  4.4505201061532295E-004                  3.4468833607861119E-003                  9.3805276451495428E-003                  6.4821082134427090E+000                  1.3121657015284830E+001                                       10                                        7 
                                     740                                     1504                  1.0108362815528054E+007                  1.9782147731516484E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  1.9016755601300983E+000                  5.0570549625947681E-001                  3.3676871050485990E-001                  9.4702325569900103E-002                  7.8130630964956538E-008                  5.0570549625947681E-001                  3.3676871050485990E-001                  9.4702325569900103E-002                  7.8130630964956538E-008                  5.1349801444268843E+000                  3.8537771251864195E+000                  4.6302663277386840E+000                  5.2701603822787124E+000                 -1.5204354218302649E-001                  5.1349779017756170E+000                  3.8537771251864195E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1629222579130274E+033                  3.1942648377495073E+033                  1.1732196189848808E+034                  1.1947156058339637E+034                  1.4589846189947051E+034                  1.5500743635862653E+034                  6.7041737270555011E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5964019546158652E+000                  5.2044624834450666E+000                  2.9320804933552997E+000                 -1.2506336374348562E-001                  0.0000000000000000E+000                  1.8929584557298007E+001                  2.8099845202405920E+000                  8.2180469539300471E+000                  1.3402096295042589E+000                  4.9999999999999994E-001                  4.0625316447018669E+000                  0.0000000000000000E+000                  9.7959752978355352E-001                  7.0417021774006573E-004                  4.4508125473876990E-004                  3.4468833607861119E-003                  9.3805276451495428E-003                  6.4814869190023083E+000                  1.3121490160592552E+001                                       10                                        8 
                                     745                                     1511                  1.0108921849578742E+007                  2.1014409288882701E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  2.3007433518833231E+000                  4.9999350214143262E-001                  3.3676744707702633E-001                  1.1448369361479799E-001                  7.8130632130690714E-008                  4.9999350214143262E-001                  3.3676744707702633E-001                  1.1448369361479799E-001                  7.8130632130690714E-008                  5.1169911027300330E+000                  3.9184946767882711E+000                  4.6899099738614627E+000                  5.2745552271191416E+000                 -1.8973737356120193E-001                  5.1169889595586264E+000                  3.9184946767882711E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2389508433327744E+033                  3.3050726580097076E+033                  1.1809962968544137E+034                  1.2026131185876037E+034                  1.4492043069446248E+034                  1.5340172153654377E+034                  6.7100184429514469E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5848590609142033E+000                  5.2080137713545058E+000                  2.9569419247133433E+000                 -1.7478622645957256E-001                  0.0000000000000000E+000                  1.8933222482637749E+001                  2.8096529140357549E+000                  8.2204064207461265E+000                  1.3403460218720511E+000                  5.0000000000000000E-001                  4.0637851549864301E+000                  0.0000000000000000E+000                  9.7924964047212937E-001                  8.3667019864582762E-004                  4.4512777135262605E-004                  3.4468833607861106E-003                  9.3805276451495428E-003                  6.4807384298090174E+000                  1.3121049939547307E+001                                       10                                        7 
                                     750                                     1524                  1.0109678045871373E+007                  2.2287604449877807E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  2.6833699504718393E+000                  4.8741315908649702E-001                  3.3676743393595188E-001                  1.3402135549879340E-001                  7.8130633351936041E-008                  4.8741315908649702E-001                  3.3676743393595188E-001                  1.3402135549879340E-001                  7.8130633351936041E-008                  5.1041231188876202E+000                  3.9552201577184274E+000                  4.7118362985110762E+000                  5.2732725704031136E+000                 -2.2299171759932185E-001                  5.1041210739950493E+000                  3.9552201577184274E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2990974809645980E+033                  3.3851482106559780E+033                  1.1890274870825034E+034                  1.2095624575369187E+034                  1.4408115190091298E+034                  1.5180615452203410E+034                  6.7158631588473918E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5751424187688277E+000                  5.2177903395270633E+000                  2.9812634930903736E+000                 -2.2342936321363299E-001                  0.0000000000000000E+000                  1.8933271985669137E+001                  2.8066113678689155E+000                  8.2218713578602394E+000                  1.3405228610077502E+000                  5.0000000000000000E-001                  4.0654111621100615E+000                  0.0000000000000000E+000                  9.7879683331630418E-001                  1.0139798928418924E-003                  4.4520377068011117E-004                  3.4468833607861102E-003                  9.3805276451495428E-003                  6.4797607491400919E+000                  1.3120267437890394E+001                                       10                                       10 
                                     755                                     1528                  1.0110744182848331E+007                  2.3895152997339757E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.0096813999614085E+000                  9.9889928152520224E-001                  8.4317320560265974E-001                  1.4993381508020676E-001                  7.8130633629491797E-008                  9.9889928152520224E-001                  8.4317320560265974E-001                  1.4993381508020676E-001                  7.8130633629491797E-008                  5.0973784088044516E+000                  3.9781570939281385E+000                  4.7075322164695992E+000                  5.2686713667574363E+000                 -2.4714154942426694E-001                  5.0973764442442793E+000                  3.9781570939281385E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3357512774428297E+033                  3.4397545349441693E+033                  1.2000385426525363E+034                  1.2172874346563148E+034                  1.4329630841392970E+034                  1.5049653491928712E+034                  6.7215684370303954E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5673901020169554E+000                  5.2304058509593139E+000                  3.0030758823102430E+000                 -2.6705414165337243E-001                  0.0000000000000000E+000                  1.8931957774299516E+001                  2.8027958656865666E+000                  8.2228770132090325E+000                  1.3407557678355722E+000                  4.9999999999999994E-001                  4.0675540336048384E+000                  0.0000000000000000E+000                  9.7819664126484152E-001                  1.2594042633961627E-003                  4.4533448304521123E-004                  3.4468833607861093E-003                  9.3805276451495428E-003                  6.4784100427062228E+000                  1.3119059713659869E+001                                       10                                       10 
                                     760                                     1540                  1.0112349903867295E+007                  2.6019038963807142E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.2450476342691692E+000                  9.9872395748429166E-001                  8.0092192266968942E-001                  1.6038152521544963E-001                  7.8130631131489992E-008                  9.9872395748429166E-001                  8.0092192266968942E-001                  1.6038152521544963E-001                  7.8130631131489992E-008                  5.0950957346712409E+000                  4.0127663156392597E+000                  4.6801133865811115E+000                  5.2616261520298497E+000                 -2.9884015272439024E-001                  5.0950939813992271E+000                  4.0127663156392597E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3582089372485066E+033                  3.4838107369642288E+033                  1.2109582197984957E+034                  1.2273201645083747E+034                  1.4290731212020595E+034                  1.4954679205621560E+034                  6.7296383223096115E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5613243267772225E+000                  5.2458355913763883E+000                  3.0229223029982459E+000                 -3.0674698302937820E-001                  0.0000000000000000E+000                  1.8933009497182020E+001                  2.8012886438923257E+000                  8.2242461455563056E+000                  1.3411655452184121E+000                  5.0000000000000000E-001                  4.0713278896836842E+000                  0.0000000000000000E+000                  9.7713062940544149E-001                  1.7225715762843002E-003                  4.4563712773874480E-004                  3.4468833607861089E-003                  9.3805276451495428E-003                  6.4763937501332389E+000                  1.3117220723845429E+001                                       10                                       10 
                                     765                                     1532                  1.0115471576154973E+007                  2.9249949643993336E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.3921452628388598E+000                  9.9852725859519520E-001                  7.6033245672566463E-001                  1.6603131579828168E-001                  7.8130629632688908E-008                  9.9852725859519520E-001                  7.6033245672566463E-001                  1.6603131579828168E-001                  7.8130629632688908E-008                  5.0928337825101426E+000                  4.1149608581075512E+000                  4.6335337305434718E+000                  5.2549568321185669E+000                 -3.1172609059626438E-001                  5.0928320716075142E+000                  4.1149608581075512E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4015902923340906E+033                  3.5551358006216484E+033                  1.2248939736668760E+034                  1.2394691541676933E+034                  1.4302955130408514E+034                  1.4928017005928643E+034                  6.7353486576015023E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5572618101484497E+000                  5.2577743990078236E+000                  3.0370167400715098E+000                 -3.3493585717590502E-001                  0.0000000000000000E+000                  1.8943632646079223E+001                  2.8073964765442088E+000                  8.2278562126655643E+000                  1.3419533348324904E+000                  5.0000000000000000E-001                  4.0785962633543260E+000                  0.0000000000000000E+000                  9.7502941417848987E-001                  2.7728727146971010E-003                  4.4663008472473558E-004                  3.4468833607861076E-003                  9.3805276451495428E-003                  6.4724945466851240E+000                  1.3113381356681982E+001                                       10                                       10 
                                     770                                     1551                  1.0119692966837242E+007                  2.9012473130493088E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.4440974292888940E+000                  9.9843160588889157E-001                  7.3184730377318941E-001                  1.7088939088742361E-001                  7.8130632408246470E-008                  9.9843160588889157E-001                  7.3184730377318941E-001                  1.7088939088742361E-001                  7.8130632408246470E-008                  5.0895033688043201E+000                  4.3294878713957576E+000                  4.5316475718249789E+000                  5.2510390467368913E+000                 -2.4205241416838671E-001                  5.0895013447156199E+000                  4.3294878713957576E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4943900741752518E+033                  3.6978935115132361E+033                  1.2396300044582152E+034                  1.2528048526383534E+034                  1.4359104205896245E+034                  1.4972624584307556E+034                  6.7353486576015591E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5556367667017916E+000                  5.2609553833201916E+000                  3.0418573191210103E+000                 -3.4461701527490657E-001                  0.0000000000000000E+000                  1.8970277281511805E+001                  2.8261348167830858E+000                  8.2352458505992576E+000                  1.3431566600971381E+000                  5.0000000000000000E-001                  4.0897321431188525E+000                  0.0000000000000000E+000                  9.7164064612548695E-001                  4.9255893534640586E-003                  4.4972557980080193E-004                  3.4468833607861071E-003                  9.3805276451495428E-003                  6.4672542034258225E+000                  1.3106465499607578E+001                                       10                                       10 
                                     775                                     1569                  1.0123239427984040E+007                  2.8157141589400276E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.4636089375020500E+000                  9.9843160588889157E-001                  7.1735888556205019E-001                  1.7088939088742500E-001                  7.8130633796025251E-008                  9.9843160588889157E-001                  7.1735888556205019E-001                  1.7088939088742500E-001                  7.8130633796025251E-008                  5.0876101683750603E+000                  4.5684856854294020E+000                  4.2692272952273091E+000                  5.2503314645372186E+000                 -1.9939706805504617E-001                  5.0876079256388440E+000                  4.5684856854294020E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6267318691809821E+033                  3.8829386458709242E+033                  1.2511529357550205E+034                  1.2630968679259113E+034                  1.4398504008076752E+034                  1.4997635873143504E+034                  6.7353486576015866E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5548897184387536E+000                  5.2622395405657603E+000                  3.0439934942698699E+000                 -3.4888936557262518E-001                  0.0000000000000000E+000                  1.9001422225088092E+001                  2.8487038191460665E+000                  8.2435624745261915E+000                  1.3444355489668101E+000                  5.0000000000000000E-001                  4.1016121202055356E+000                  0.0000000000000000E+000                  9.6775126238623066E-001                  8.0902451620679643E-003                  4.5625259290633734E-004                  3.4468833607861067E-003                  9.3805276451495428E-003                  6.4628742094183877E+000                  1.3097307170851176E+001                                       10                                       10 
                                     780                                     1577                  1.0126672347765215E+007                  2.9370374038955309E+000                  2.0000000000000000E+001                  3.4599535906024649E+001                 -9.8999999999999986E+001                  3.5290652323572149E+000                  9.9843160588889157E-001                  7.0726402793835330E-001                  1.7413376082635618E-001                  7.8130633518469494E-008                  9.9843160588889157E-001                  7.0726402793835330E-001                  1.7413376082635618E-001                  7.8130633518469494E-008                  5.0846737385431764E+000                  4.7010896822432278E+000                  3.9384606161326543E+000                  5.2563586220948233E+000                 -1.6151838003240254E-001                  5.0846712748114014E+000                  4.7010896822432278E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7551388577290065E+033                  4.0278873022683988E+033                  1.2612326726395732E+034                  1.2661823730848730E+034                  1.4435721603289664E+034                  1.5018659758444903E+034                  6.7353486576015822E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5542850673056057E+000                  5.2631414036873281E+000                  3.0456537280969491E+000                 -3.5220983322678440E-001                  0.0000000000000000E+000                  1.9018129410028109E+001                  2.8601547295014020E+000                  8.2484189975682707E+000                  1.3458407137401818E+000                  5.0000000000000000E-001                  4.1147186687055370E+000                  0.0000000000000000E+000                  9.6319414933752978E-001                  1.2432678064784338E-002                  4.6925666781412641E-004                  3.4468833607861058E-003                  9.3805276451495428E-003                  6.4586678122629531E+000                  1.3084005296166511E+001                                       10                                       10 
